ID,Date,Bench,DiaryNumber,CaseNumber,JudgementBy,URL
5f57b2bb2206e012be723f00,19-01-2015 ,"ANIL R. DAVE,SHIVA KIRTI SINGH",21441 / 2011,C.A. No.-009755-009755 / 2011,,jonew/judgment/judis/42333.pdf
5f57b2c02206e012be723f01,29-01-2015 ,"V. GOPALA GOWDA,R. BANUMATHI",21463 / 2014,Crl.A. No.-000192-000192 / 2015,,jonew/judgment/judis/42332.pdf
5f57b2c62206e012be723f02,10-03-2015 ,"ANIL R. DAVE,KURIAN JOSEPH",21538 / 2011,C.A. No.-002822-002822 / 2015,,jonew/judgment/judis/42500.pdf
5f57b2cc2206e012be723f03,12-08-2015 ,"VIKRAMAJIT SEN,SHIVA KIRTI SINGH",21561 / 2004,C.A. No.-005307-005308 / 2005,,jonew/judgment/judis/42845.pdf
5f57b2d22206e012be723f04,09-10-2015 ,"RANJAN GOGOI,N.V. RAMANA",21606 / 2010,Crl.A. No.-000207-000207 / 2011,,jonew/judgment/judis/43026.pdf
5f57b2d82206e012be723f05,15-07-2015 ,"T.S. THAKUR,R. BANUMATHI",21627 / 2011,Crl.A. No.-000931-000931 / 2015,,jonew/judgment/judis/42784.pdf
5f57b2de2206e012be723f06,15-10-2015 ,"ANIL R. DAVE,ADARSH KUMAR GOEL",21656 / 2007,C.A. No.-002666-002666 / 2009,,jonew/judgment/judis/43310.pdf
5f57b2e32206e012be723f07,19-02-2015 ,"DIPAK MISRA,PRAFULLA C. PANT",21658 / 2013,C.A. No.-008155-008155 / 2014,,jonew/judgment/judis/42520.pdf
5f57b2e92206e012be723f08,16-02-2015 ,"FAKKIR MOHAMED IBRAHIM KALIFULLA,ABHAY MANOHAR SAPRE",21672 / 2014,C.A. No.-001892-001892 / 2015,,jonew/judgment/judis/42390.pdf
5f57b2ef2206e012be723f09,07-09-2015 ,"ANIL R. DAVE,ADARSH KUMAR GOEL",21681 / 2015,Crl.A. No.-001164-001164 / 2015,,jonew/judgment/judis/42933.pdf
5f57b2f52206e012be723f0a,24-11-2015 ,"T.S. THAKUR,KURIAN JOSEPH",21712 / 2013,C.A. No.-001696-001696 / 2016,,jonew/judgment/judis/43453.pdf
5f57b2fb2206e012be723f0b,27-10-2015 ,"DIPAK MISRA,PRAFULLA C. PANT",21814 / 2015,W.P.(C) No.-000444-000444 / 2015,,jonew/judgment/judis/43081.pdf
5f57b3012206e012be723f0c,06-11-2015 ,"J. CHELAMESWAR,ABHAY MANOHAR SAPRE",21893 / 2013,C.A. No.-013368-013368 / 2015,,jonew/judgment/judis/43111.pdf
5f57b3062206e012be723f0d,30-04-2015 ,"V. GOPALA GOWDA,C. NAGAPPAN",21953 / 2009,C.A. No.-004436-004436 / 2010,,jonew/judgment/judis/42652.pdf
5f57b30c2206e012be723f0e,26-02-2015 ,"T.S. THAKUR,ROHINTON FALI NARIMAN",21979 / 2014,C.A. No.-002466-002467 / 2015,,jonew/judgment/judis/42429.pdf
5f57b3122206e012be723f0f,23-03-2015 ,"PINAKI CHANDRA GHOSE,R.K. AGRAWAL",22002 / 2007,Crl.A. No.-000498-000498 / 2015,,jonew/judgment/judis/42509.pdf
5f57b3172206e012be723f10,14-01-2015 ,"V. GOPALA GOWDA,R. BANUMATHI",22002 / 2014,C.A. No.-000409-000410 / 2015,,jonew/judgment/judis/42294.pdf
5f57b31d2206e012be723f11,23-03-2015 ,"DIPAK MISRA,UDAY UMESH LALIT",22008 / 2010,C.A. No.-003105-003106 / 2015,,jonew/judgment/judis/42523.pdf
5f57b3222206e012be723f12,15-05-2015 ,"A.K. SIKRI,ROHINTON FALI NARIMAN",22044 / 2011,C.A. No.-004476-004476 / 2015,,jonew/judgment/judis/42707.pdf
5f57b3282206e012be723f13,17-09-2015 ,"J. CHELAMESWAR,ABHAY MANOHAR SAPRE",22073 / 2015,Crl.A. No.-001230-001230 / 2015,,jonew/judgment/judis/42951.pdf
5f57b32e2206e012be723f14,16-10-2015 ,"A.K. SIKRI,ROHINTON FALI NARIMAN",22080 / 2015,C.A. No.-008731-008731 / 2015,,jonew/judgment/judis/43077.pdf
5f57b3332206e012be723f15,24-08-2015 ,"VIKRAMAJIT SEN,SHIVA KIRTI SINGH",22101 / 2004,C.A. No.-000375-000375 / 2006,,jonew/judgment/judis/42887.pdf
5f57b3392206e012be723f16,20-02-2015 ,"M.Y. EQBAL,KURIAN JOSEPH",22152 / 2014,C.A. No.-002079-002079 / 2015,,jonew/judgment/judis/42413.pdf
5f57b33f2206e012be723f17,07-09-2015 ,"ANIL R. DAVE,ADARSH KUMAR GOEL",22160 / 2014,W.P.(C) No.-000691-000691 / 2014,,jonew/judgment/judis/42934.pdf
5f57b3452206e012be723f18,29-09-2015 ,"V. GOPALA GOWDA,AMITAVA ROY",22197 / 2005,C.A. No.-008044-008048 / 2015,,jonew/judgment/judis/42977.pdf
5f57b34a2206e012be723f19,07-05-2015 ,"A.K. SIKRI,ROHINTON FALI NARIMAN",22383 / 2004,C.A. No.-000583-000583 / 2005,,jonew/judgment/judis/42669.pdf
5f57b3502206e012be723f1a,01-07-2015 ,"A.K. SIKRI,UDAY UMESH LALIT",22384 / 2009,Crl.A. No.-001743-001743 / 2009,,jonew/judgment/judis/42735.pdf
5f57b3562206e012be723f1b,21-07-2015 ,"VIKRAMAJIT SEN,SHIVA KIRTI SINGH",22462 / 2002,C.A. No.-000003-000003 / 2003,,jonew/judgment/judis/42788.pdf
5f57b35b2206e012be723f1c,06-08-2015 ,"ANIL R. DAVE,AMITAVA ROY",22476 / 2007,Crl.A. No.-002452-002452 / 2009,,jonew/judgment/judis/42855.pdf
5f57b3612206e012be723f1d,13-02-2015 ,"M.Y. EQBAL,SHIVA KIRTI SINGH",22492 / 2014,Crl.A. No.-000288-000289 / 2015,,jonew/judgment/judis/42376.pdf
5f57b3662206e012be723f1e,29-09-2015 ,"PINAKI CHANDRA GHOSE,UDAY UMESH LALIT",22509 / 2007,Crl.A. No.-001957-001957 / 2008,,jonew/judgment/judis/43033.pdf
5f57b36c2206e012be723f1f,15-12-2015 ,"KURIAN JOSEPH,ARUN MISHRA",22596 / 2014,C.A. No.-014620-014620 / 2015,,jonew/judgment/judis/43206.pdf
5f57b3712206e012be723f20,06-10-2015 ,"ANIL R. DAVE,ADARSH KUMAR GOEL",22643 / 2014,C.A. No.-008298-008298 / 2015,,jonew/judgment/judis/43309.pdf
5f57b3772206e012be723f21,27-03-2015 ,"PINAKI CHANDRA GHOSE,UDAY UMESH LALIT",22644 / 2008,Crl.A. No.-000205-000205 / 2009,,jonew/judgment/judis/42535.pdf
5f57b37c2206e012be723f22,06-01-2015 ,"DIPAK MISRA,V. GOPALA GOWDA",22664 / 2006,C.A. No.-005983-005983 / 2007,,jonew/judgment/judis/42225.pdf
5f57b3822206e012be723f23,01-07-2015 ,"DIPAK MISRA,R.K. AGRAWAL,PRAFULLA C. PANT",22721 / 2003,C.A. No.-009730-009730 / 2003,,jonew/judgment/judis/42767.pdf
5f57b3872206e012be723f24,10-03-2015 ,"RANJAN GOGOI,N.V. RAMANA",22851 / 2007,C.A. No.-004021-004021 / 2007,,jonew/judgment/judis/42448.pdf
5f57b38d2206e012be723f25,15-05-2015 ,"T.S. THAKUR,ROHINTON FALI NARIMAN,PRAFULLA C. PANT",22879 / 2013,C.A. No.-004475-004475 / 2015,,jonew/judgment/judis/42702.pdf
5f57b3922206e012be723f26,18-09-2015 ,"VIKRAMAJIT SEN,SHIVA KIRTI SINGH",22897 / 2005,C.A. No.-003219-003219 / 2006,,jonew/judgment/judis/42957.pdf
5f57b3982206e012be723f27,22-01-2015 ,"RANJAN GOGOI,R.K. AGRAWAL",22913 / 2012,C.A. No.-005838-005838 / 2012,,jonew/judgment/judis/42322.pdf
5f57b39d2206e012be723f28,15-05-2015 ,"T.S. THAKUR,ROHINTON FALI NARIMAN",22954 / 2009,Crl.A. No.-002279-002279 / 2009,,jonew/judgment/judis/42701.pdf
5f57b3a32206e012be723f29,27-10-2015 ,"H.L. DATTU,ARUN MISHRA",22972 / 2009,Crl.A. No.-000808-000808 / 2010,,jonew/judgment/judis/43083.pdf
5f57b3a82206e012be723f2a,13-08-2015 ,"VIKRAMAJIT SEN,SHIVA KIRTI SINGH",23212 / 2003,C.A. No.-007373-007373 / 2005,,jonew/judgment/judis/42850.pdf
5f57b3ae2206e012be723f2b,18-08-2015 ,"DIPAK MISRA,PRAFULLA C. PANT",23286 / 2014,C.A. No.-006081-006081 / 2015,,jonew/judgment/judis/42866.pdf
5f57b3b32206e012be723f2c,20-11-2015 ,"ANIL R. DAVE,ADARSH KUMAR GOEL",23299 / 2015,Crl.A. No.-001546-001546 / 2015,,jonew/judgment/judis/43323.pdf
5f57b3b92206e012be723f2d,27-04-2015 ,"ANIL R. DAVE,KURIAN JOSEPH",23303 / 2013,Crl.A. No.-000722-000722 / 2015,,jonew/judgment/judis/42636.pdf
5f57b3be2206e012be723f2e,07-10-2015 ,"VIKRAMAJIT SEN,PRAFULLA C. PANT",23333 / 2008,C.A. No.-008378-008378 / 2015,,jonew/judgment/judis/43046.pdf
5f57b3c42206e012be723f2f,29-05-2015 ,"A.K. SIKRI,UDAY UMESH LALIT",23392 / 2011,Crl.A. No.-002202-002202 / 2011,,jonew/judgment/judis/42718.pdf
5f57b3c92206e012be723f30,06-01-2015 ,"SUDHANSU JYOTI MUKHOPADHAYA,V. GOPALA GOWDA",23433 / 2012,C.A. No.-000051-000051 / 2015,,jonew/judgment/judis/42226.pdf
5f57b3cf2206e012be723f31,18-02-2015 ,"SUDHANSU JYOTI MUKHOPADHAYA,DIPAK MISRA",23474 / 2008,Crl.A. No.-000262-000262 / 2009,,jonew/judgment/judis/42401.pdf
5f57b3d42206e012be723f32,27-10-2015 ,"M.Y. EQBAL,C. NAGAPPAN",23476 / 2014,C.A. No.-008909-008909 / 2015,,jonew/judgment/judis/43090.pdf
5f57b3da2206e012be723f33,14-07-2015 ,"V. GOPALA GOWDA,C. NAGAPPAN",23539 / 2013,C.A. No.-002820-002820 / 2015,,jonew/judgment/judis/42781.pdf
5f57b3df2206e012be723f34,10-12-2015 ,"ANIL R. DAVE,ADARSH KUMAR GOEL",23572 / 2008,C.A. No.-008300-008301 / 2010,,jonew/judgment/judis/43341.pdf
5f57b3e52206e012be723f35,04-08-2015 ,"A.K. SIKRI,ROHINTON FALI NARIMAN",23584 / 2005,C.A. No.-007189-007189 / 2005,,jonew/judgment/judis/42826.pdf
5f57b3eb2206e012be723f36,18-12-2015 ,KURIAN JOSEPH,23596 / 2011,C.A. No.-005585-005588 / 2012,,jonew/judgment/judis/43413.pdf
5f57b3f02206e012be723f37,20-02-2015 ,"RANJAN GOGOI,ARUN MISHRA",23620 / 2014,C.A. No.-002078-002078 / 2015,,jonew/judgment/judis/42407.pdf
5f57b3f52206e012be723f38,01-07-2015 ,"DIPAK MISRA,UDAY UMESH LALIT",23639 / 2012,C.A. No.-004910-004910 / 2015,,jonew/judgment/judis/42772.pdf
5f57b3fb2206e012be723f39,08-04-2015 ,"M.Y. EQBAL,AMITAVA ROY",23664 / 2006,C.A. No.-003410-003410 / 2007,,jonew/judgment/judis/42562.pdf
5f57b4002206e012be723f3a,01-12-2015 ,"VIKRAMAJIT SEN,SHIVA KIRTI SINGH",23666 / 2003,C.A. No.-003687-003687 / 2006,,jonew/judgment/judis/43145.pdf
5f57b4062206e012be723f3b,29-12-2015 ,"VIKRAMAJIT SEN,SHIVA KIRTI SINGH",23684 / 2004,C.A. No.-006905-006905 / 2005,,jonew/judgment/judis/43207.pdf
5f57b40b2206e012be723f3c,03-11-2015 ,"VIKRAMAJIT SEN,SHIVA KIRTI SINGH",23692 / 2005,C.A. No.-007607-007607 / 2005,,jonew/judgment/judis/43103.pdf
5f57b4102206e012be723f3d,24-11-2015 ,"ANIL R. DAVE,ADARSH KUMAR GOEL",23700 / 2012,C.A. No.-013695-013695 / 2015,,jonew/judgment/judis/43325.pdf
5f57b4162206e012be723f3e,28-09-2015 ,"DIPAK MISRA,PRAFULLA C. PANT",23761 / 2014,C.A. No.-008008-008008 / 2015,,jonew/judgment/judis/42974.pdf
5f57b41b2206e012be723f3f,10-04-2015 ,"FAKKIR MOHAMED IBRAHIM KALIFULLA,SHIVA KIRTI SINGH",23867 / 2013,C.A. No.-000226-000227 / 2015,,jonew/judgment/judis/42615.pdf
5f57b4202206e012be723f40,15-07-2015 ,"ANIL R. DAVE,ARUN MISHRA,AMITAVA ROY",23978 / 2013,C.A. No.-005489-005490 / 2015,,jonew/judgment/judis/42793.pdf
5f57b4262206e012be723f41,28-08-2015 ,"ANIL R. DAVE,ADARSH KUMAR GOEL",24026 / 2014,C.A. No.-006650-006650 / 2015,,jonew/judgment/judis/42900.pdf
5f57b42b2206e012be723f42,16-12-2015 ,"V. GOPALA GOWDA,AMITAVA ROY",24043 / 2014,Crl.A. No.-001708-001708 / 2015,,jonew/judgment/judis/43204.pdf
5f57b4312206e012be723f43,20-01-2015 ,"V. GOPALA GOWDA,R. BANUMATHI",24053 / 2014,Crl.A. No.-000141-000141 / 2015,,jonew/judgment/judis/42312.pdf
5f57b4362206e012be723f44,15-04-2015 ,"FAKKIR MOHAMED IBRAHIM KALIFULLA,ABHAY MANOHAR SAPRE",24106 / 2010,Crl.A. No.-001969-001970 / 2010,,jonew/judgment/judis/42594.pdf
5f57b43b2206e012be723f45,22-01-2015 ,"T.S. THAKUR,FAKKIR MOHAMED IBRAHIM KALIFULLA",24114 / 2013,C.A. No.-004235-004235 / 2014,,jonew/judgment/judis/42321.pdf
5f57b4412206e012be723f46,14-10-2015 ,"JAGDISH SINGH KHEHAR,R. BANUMATHI",24235 / 2010,C.A. No.-008648-008648 / 2015,,jonew/judgment/judis/43091.pdf
5f57b4462206e012be723f47,17-02-2015 ,"V. GOPALA GOWDA,R. BANUMATHI",24239 / 2009,C.A. No.-001942-001943 / 2015,,jonew/judgment/judis/42395.pdf
5f57b44c2206e012be723f48,24-03-2015 ,"A.K. SIKRI,ROHINTON FALI NARIMAN",24266 / 2002,C.A. No.-009133-009134 / 2003,,jonew/judgment/judis/42515.pdf
5f57b4512206e012be723f49,26-03-2015 ,"JAGDISH SINGH KHEHAR,S.A. BOBDE",24274 / 2007,C.A. No.-002485-002490 / 2010,,jonew/judgment/judis/42530.pdf
5f57b4572206e012be723f4a,20-08-2015 ,"ANIL R. DAVE,VIKRAMAJIT SEN,UDAY UMESH LALIT",24315 / 2014,W.P.(C) No.-000705-000705 / 2014,,jonew/judgment/judis/42874.pdf
5f57b45d2206e012be723f4b,24-11-2015 ,"JAGDISH SINGH KHEHAR,R. BANUMATHI",24324 / 2011,Crl.A. No.-001557-001557 / 2015,,jonew/judgment/judis/43149.pdf
5f57b4622206e012be723f4c,30-10-2015 ,"T.S. THAKUR,KURIAN JOSEPH",24328 / 2012,C.A. No.-009148-009148 / 2015,,jonew/judgment/judis/43095.pdf
5f57b4672206e012be723f4d,29-07-2015 ,"A.K. SIKRI,ROHINTON FALI NARIMAN",24382 / 2003,C.A. No.-005802-005802 / 2005,,jonew/judgment/judis/42811.pdf
5f57b46d2206e012be723f4e,23-07-2015 ,"JAGDISH SINGH KHEHAR,ADARSH KUMAR GOEL",24393 / 2004,C.A. No.-004220-004220 / 2006,,jonew/judgment/judis/42806.pdf
5f57b4732206e012be723f4f,01-09-2015 ,"A.K. SIKRI,ROHINTON FALI NARIMAN",24410 / 2014,Crl.A. No.-001134-001135 / 2015,,jonew/judgment/judis/42903.pdf
5f57b4782206e012be723f50,24-02-2015 ,"SUDHANSU JYOTI MUKHOPADHAYA,N.V. RAMANA",24434 / 2011,Crl.A. No.-002129-002129 / 2011,,jonew/judgment/judis/42463.pdf
5f57b47d2206e012be723f51,10-08-2015 ,"ANIL R. DAVE,KURIAN JOSEPH",24453 / 2015,Crl.A. No.-001045-001045 / 2015,,jonew/judgment/judis/42853.pdf
5f57b4832206e012be723f52,05-08-2015 ,"M.Y. EQBAL,ARUN MISHRA",24461 / 2005,C.A. No.-003209-003209 / 2007,,jonew/judgment/judis/42836.pdf
5f57b4882206e012be723f53,14-05-2015 ,"A.K. SIKRI,ROHINTON FALI NARIMAN",24579 / 2004,C.A. No.-007439-007440 / 2004,,jonew/judgment/judis/42697.pdf
5f57b48e2206e012be723f54,13-05-2015 ,"RANJAN GOGOI,PINAKI CHANDRA GHOSE",24677 / 2002,W.P.(C) No.-000013-000013 / 2003,,jonew/judgment/judis/42686.pdf
5f57b4932206e012be723f55,01-10-2015 ,"ANIL R. DAVE,ADARSH KUMAR GOEL",24738 / 2015,CONMT.PET.(C) No.-000537-000537 / 2015,,jonew/judgment/judis/43024.pdf
5f57b4992206e012be723f56,20-02-2015 ,"DIPAK MISRA,PRAFULLA C. PANT",24743 / 2014,C.A. No.-002061-002061 / 2015,,jonew/judgment/judis/42411.pdf
5f57b49e2206e012be723f57,24-11-2015 ,"ANIL R. DAVE,ADARSH KUMAR GOEL",24756 / 2008,C.A. No.-013686-013686 / 2015,,jonew/judgment/judis/43337.pdf
5f57b4a42206e012be723f58,06-05-2015 ,"T.S. THAKUR,R. BANUMATHI",24756 / 2012,Crl.A. No.-001663-001663 / 2012,,jonew/judgment/judis/42662.pdf
5f57b4aa2206e012be723f59,04-09-2015 ,"M.Y. EQBAL,KURIAN JOSEPH",24791 / 2005,C.A. No.-003470-003470 / 2006,,jonew/judgment/judis/42920.pdf
5f57b4af2206e012be723f5a,15-05-2015 ,"T.S. THAKUR,R. BANUMATHI",24887 / 2013,Crl.A. No.-000797-000797 / 2015,,jonew/judgment/judis/42704.pdf
5f57b4b52206e012be723f5b,15-10-2015 ,"MADAN B. LOKUR,S.A. BOBDE",25016 / 2012,Crl.A. No.-000258-000258 / 2013,,jonew/judgment/judis/43064.pdf
5f57b4ba2206e012be723f5c,06-10-2015 ,"T.S. THAKUR,V. GOPALA GOWDA",25037 / 2014,Crl.A. No.-001315-001315 / 2015,,jonew/judgment/judis/43002.pdf
5f57b4c02206e012be723f5d,26-11-2015 ,"M.Y. EQBAL,C. NAGAPPAN",25055 / 2007,C.A. No.-006015-006015 / 2009,,jonew/judgment/judis/43135.pdf
5f57b4c52206e012be723f5e,04-02-2015 ,"T.S. THAKUR,ADARSH KUMAR GOEL",25065 / 2014,Crl.A. No.-002323-002323 / 2014,,jonew/judgment/judis/42351.pdf
5f57b4cb2206e012be723f5f,23-04-2015 ,"A.K. SIKRI,ROHINTON FALI NARIMAN",25146 / 2004,C.A. No.-007642-007642 / 2004,,jonew/judgment/judis/42650.pdf
5f57b4d02206e012be723f60,09-04-2015 ,"V. GOPALA GOWDA,C. NAGAPPAN",25147 / 2014,CONMT.PET.(C) No.-000421-000421 / 2014,,jonew/judgment/judis/42575.pdf
5f57b4d52206e012be723f61,06-02-2015 ,"ANIL R. DAVE,SHIVA KIRTI SINGH",25214 / 2013,C.A. No.-001651-001651 / 2015,,jonew/judgment/judis/42378.pdf
5f57b4db2206e012be723f62,17-03-2015 ,"V. GOPALA GOWDA,R. BANUMATHI",25312 / 2013,C.A. No.-002932-002932 / 2015,,jonew/judgment/judis/42486.pdf
5f57b4e02206e012be723f63,26-02-2015 ,"VIKRAMAJIT SEN,PRAFULLA C. PANT",25413 / 2005,C.A. No.-005054-005054 / 2008,,jonew/judgment/judis/42433.pdf
5f57b4e52206e012be723f64,25-03-2015 ,"RANJAN GOGOI,N.V. RAMANA",25418 / 2004,C.A. No.-004684-004685 / 2005,,jonew/judgment/judis/42518.pdf
5f57b4eb2206e012be723f65,16-10-2015 ,"ANIL R. DAVE,ADARSH KUMAR GOEL",25488 / 2010,C.A. No.-007217-007217 / 2013,,jonew/judgment/judis/43087.pdf
5f57b4f02206e012be723f66,08-01-2015 ,"DIPAK MISRA,N.V. RAMANA",25511 / 2008,Crl.A. No.-001401-001401 / 2008,,jonew/judgment/judis/42237.pdf
5f57b4f52206e012be723f67,19-06-2015 ,"R.K. AGRAWAL,ABHAY MANOHAR SAPRE",25542 / 2012,Crl.A. No.-000086-000086 / 2013,,jonew/judgment/judis/42724.pdf
5f57b4fa2206e012be723f68,06-11-2015 ,"M.Y. EQBAL,C. NAGAPPAN",25600 / 2006,C.A. No.-005102-005102 / 2006,,jonew/judgment/judis/43114.pdf
5f57b5002206e012be723f69,16-09-2015 ,"VIKRAMAJIT SEN,SHIVA KIRTI SINGH",25676 / 2012,C.A. No.-006036-006036 / 2012,,jonew/judgment/judis/43080.pdf
5f57b5052206e012be723f6a,17-02-2015 ,"M.Y. EQBAL,SHIVA KIRTI SINGH",25774 / 2003,C.A. No.-006156-006156 / 2005,,jonew/judgment/judis/42393.pdf
5f57b50a2206e012be723f6b,13-07-2015 ,"J. CHELAMESWAR,ADARSH KUMAR GOEL",25802 / 2007,Crl.A. No.-001406-001406 / 2009,,jonew/judgment/judis/42779.pdf
5f57b5102206e012be723f6c,16-01-2015 ,"KURIAN JOSEPH,ABHAY MANOHAR SAPRE",25810 / 2013,Crl.A. No.-000097-000097 / 2015,,jonew/judgment/judis/42300.pdf
5f57b5152206e012be723f6d,27-10-2015 ,"A.K. SIKRI,ROHINTON FALI NARIMAN",25832 / 2007,C.A. No.-004112-004112 / 2007,,jonew/judgment/judis/43100.pdf
5f57b51a2206e012be723f6e,14-01-2015 ,"SUDHANSU JYOTI MUKHOPADHAYA,N.V. RAMANA",25836 / 2014,C.A. No.-000415-000415 / 2015,,jonew/judgment/judis/42257.pdf
5f57b5202206e012be723f6f,30-01-2015 ,"CHIEF JUSTICE,A.K. SIKRI,ARUN MISHRA",25845 / 2005,C.A. No.-001145-001145 / 2006,,jonew/judgment/judis/42336.pdf
5f57b5252206e012be723f70,10-03-2015 ,"ANIL R. DAVE,KURIAN JOSEPH",25852 / 2011,W.P.(C) No.-000367-000367 / 2011,,jonew/judgment/judis/42503.pdf
5f57b52a2206e012be723f71,17-09-2015 ,"ANIL R. DAVE,ADARSH KUMAR GOEL",25934 / 2007,W.P.(C) No.-000510-000510 / 2007,,jonew/judgment/judis/42950.pdf
5f57b5302206e012be723f72,30-10-2015 ,"M.Y. EQBAL,C. NAGAPPAN",25943 / 2014,C.A. No.-009149-009150 / 2015,,jonew/judgment/judis/43096.pdf
5f57b5352206e012be723f73,30-09-2015 ,"J. CHELAMESWAR,ABHAY MANOHAR SAPRE",25994 / 2012,SLP(C) No.-023886-023887 / 2012,,jonew/judgment/judis/43112.pdf
5f57b53a2206e012be723f74,11-02-2015 ,"V. GOPALA GOWDA,R. BANUMATHI",25994 / 2014,C.A. No.-001755-001755 / 2015,,jonew/judgment/judis/42373.pdf
5f57b5402206e012be723f75,14-09-2015 ,"V. GOPALA GOWDA,ADARSH KUMAR GOEL",26012 / 2010,C.A. No.-007034-007037 / 2015,,jonew/judgment/judis/42943.pdf
5f57b5452206e012be723f76,03-09-2015 ,"ANIL R. DAVE,KURIAN JOSEPH,ADARSH KUMAR GOEL",26020 / 2013,C.A. No.-006838-006838 / 2015,,jonew/judgment/judis/42912.pdf
5f57b54a2206e012be723f77,29-04-2015 ,"V. GOPALA GOWDA,C. NAGAPPAN",26107 / 2007,C.A. No.-000246-000246 / 2009,,jonew/judgment/judis/42649.pdf
5f57b5502206e012be723f78,17-04-2015 ,"T.S. THAKUR,ADARSH KUMAR GOEL",26125 / 2011,Crl.A. No.-001797-001797 / 2012,,jonew/judgment/judis/42613.pdf
5f57b5552206e012be723f79,02-11-2015 ,"ANIL R. DAVE,ADARSH KUMAR GOEL",26164 / 2015,C.A. No.-009199-009199 / 2015,,jonew/judgment/judis/43319.pdf
5f57b55a2206e012be723f7a,25-03-2015 ,"ANIL R. DAVE,A.K. SIKRI",26168 / 2011,C.A. No.-003177-003178 / 2015,,jonew/judgment/judis/42527.pdf
5f57b5602206e012be723f7b,16-09-2015 ,"M.Y. EQBAL,C. NAGAPPAN",26198 / 2015,C.A. No.-007136-007136 / 2015,,jonew/judgment/judis/42948.pdf
5f57b5652206e012be723f7c,08-10-2015 ,"RANJAN GOGOI,R.K. AGRAWAL",26302 / 2010,C.A. No.-008399-008399 / 2015,,jonew/judgment/judis/43013.pdf
5f57b56a2206e012be723f7d,24-11-2015 ,"JAGDISH SINGH KHEHAR,R. BANUMATHI",26392 / 2011,C.A. No.-013700-013700 / 2015,,jonew/judgment/judis/43150.pdf
5f57b5702206e012be723f7e,27-02-2015 ,"M.Y. EQBAL,SHIVA KIRTI SINGH",26405 / 2010,C.A. No.-004245-004245 / 2012,,jonew/judgment/judis/42441.pdf
5f57b5752206e012be723f7f,17-04-2015 ,"T.S. THAKUR,AMITAVA ROY",26460 / 2011,Crl.A. No.-001207-001207 / 2012,,jonew/judgment/judis/42612.pdf
5f57b57a2206e012be723f80,28-04-2015 ,"DIPAK MISRA,PRAFULLA C. PANT",26609 / 2014,Crl.A. No.-000707-000707 / 2015,,jonew/judgment/judis/42645.pdf
5f57b57f2206e012be723f81,12-10-2015 ,"MADAN B. LOKUR,R.K. AGRAWAL",26621 / 2012,C.A. No.-008468-008468 / 2015,,jonew/judgment/judis/43043.pdf
5f57b5852206e012be723f82,04-08-2015 ,"A.K. SIKRI,ROHINTON FALI NARIMAN",26654 / 2003,C.A. No.-007570-007570 / 2004,,jonew/judgment/judis/42824.pdf
5f57b58a2206e012be723f83,07-12-2015 ,"M.Y. EQBAL,C. NAGAPPAN",26658 / 2013,W.P.(C) No.-000867-000867 / 2013,,jonew/judgment/judis/43158.pdf
5f57b5902206e012be723f84,16-12-2015 ,"PINAKI CHANDRA GHOSE,R.K. AGRAWAL",26674 / 2015,Crl.A. No.-001706-001706 / 2015,,jonew/judgment/judis/43201.pdf
5f57b5952206e012be723f85,06-01-2015 ,"M.Y. EQBAL,SHIVA KIRTI SINGH",26726 / 2008,Crl.A. No.-000493-000495 / 2009,,jonew/judgment/judis/42232.pdf
5f57b59a2206e012be723f86,24-07-2015 ,"T.S. THAKUR,V. GOPALA GOWDA,R. BANUMATHI",26748 / 2014,C.A. No.-005701-005701 / 2015,,jonew/judgment/judis/42801.pdf
5f57b5a02206e012be723f87,03-09-2015 ,"ANIL R. DAVE,VIKRAMAJIT SEN,UDAY UMESH LALIT",26871 / 2014,C.A. No.-006912-006912 / 2015,,jonew/judgment/judis/42937.pdf
5f57b5a52206e012be723f88,06-11-2015 ,"M.Y. EQBAL,C. NAGAPPAN",26952 / 2006,C.A. No.-000375-000375 / 2007,,jonew/judgment/judis/43115.pdf
5f57b5ab2206e012be723f89,08-04-2015 ,"H.L. DATTU,ARUN MISHRA,AMITAVA ROY",26973 / 2006,C.A. No.-002957-002957 / 2007,,jonew/judgment/judis/42572.pdf
5f57b5b02206e012be723f8a,28-10-2015 ,"T.S. THAKUR,KURIAN JOSEPH",27001 / 2010,Crl.A. No.-000652-000652 / 2012,,jonew/judgment/judis/43308.pdf
5f57b5b52206e012be723f8b,26-02-2015 ,"M.Y. EQBAL,PINAKI CHANDRA GHOSE",27028 / 2009,Crl.A. No.-000186-000186 / 2010,,jonew/judgment/judis/42436.pdf
5f57b5bb2206e012be723f8c,08-09-2015 ,"RANJAN GOGOI,N.V. RAMANA",27048 / 2005,C.A. No.-003536-003536 / 2008,,jonew/judgment/judis/42925.pdf
5f57b5c02206e012be723f8d,14-01-2015 ,"V. GOPALA GOWDA,R. BANUMATHI",27098 / 2013,C.A. No.-000412-000412 / 2015,,jonew/judgment/judis/42295.pdf
5f57b5c52206e012be723f8e,12-05-2015 ,"PINAKI CHANDRA GHOSE,UDAY UMESH LALIT",27145 / 2008,Crl.A. No.-001953-001953 / 2009,,jonew/judgment/judis/42683.pdf
